org_key,year,event_key,match_key,match_number,time,alliance,team_key,contributedPoints,totalAutoPoints,totalTeleopPoints,totalEndgamePoints,totalAutoPieces,totalTeleopPieces,totalPieces,didCommunity,autoConesHigh,autoConesMid,autoConesLow,autoCubesHigh,autoCubesMid,autoCubesLow,autoChargingStation,cycleSpeedFactor,totalConesScored,totalCubesScored,totalHighPieces,totalMidPieces,totalLowPieces,linksPerMatch,balanceSpeedFactor,cycleTime,teleopSingleSubstation,teleopDoubleSubstation,teleopConesHigh,teleopConesMid,teleopConesLow,teleopCubesHigh,teleopCubesMid,teleopCubesLow,teleopPins,chargingTimeStart,chargingTimeEnd,endgameChargingStation,totalAllianceLinks,diedDuringMatch,recoveredFromFreeze,reliabilityFactor,outstandingPerformance
frc4467,2023,2023ohmv,2023ohmv_qm28,28,3/17/2023 5:41:00 PM,blue,frc1708,"29.66668","7","14","8.66668","1","6","7","1","0","0","0","0","1","0","N/A","5.662740416747443","0","7","0","3","4","1.3333333333333333","10.002590419632023","22.5","0","0","0","0","0","0","2","4","1","0","0","Parked","4","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm28,28,3/17/2023 5:41:00 PM,blue,frc4020,"57.66668","21","20","16.66668","1","4","5","1","0","0","0","1","0","0","Engaged","5.083727182357478","3","2","5","0","0","1.3333333333333333","10.002590419632023","27.5","0","1","3","0","0","1","0","0","0","25","25","Engaged","4","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm28,28,3/17/2023 5:41:00 PM,blue,frc695,"43.66668","9","18","16.66668","1","4","5","1","1","0","0","0","0","0","N/A","4.601710983349895","4","1","4","1","0","1.3333333333333333","10.002590419632023","32.5","0","1","2","1","0","1","0","0","0","5","0","Engaged","4","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm29,29,3/17/2023 5:48:00 PM,red,frc128,"24","9","5","10","1","1","2","1","0","0","0","1","0","0","N/A","0.832665418189805","1","1","2","0","0","0","8.002590419632043","120","0","1","1","0","0","0","0","0","0","15","5","Engaged","0","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm29,29,3/17/2023 5:48:00 PM,red,frc6834,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A","0.0025904196321260287","0","0","0","0","0","0","10.002590419632023","160","0","0","0","0","0","0","0","0","0","0","0","N/A","0","1","0","0","0"
frc4467,2023,2023ohmv,2023ohmv_qm29,29,3/17/2023 5:48:00 PM,red,frc5667,"15","3","2","10","1","1","2","0","0","0","0","0","0","1","N/A","0.9554665075180893","0","2","0","0","2","0","8.002590419632043","115","1","0","0","0","0","0","0","1","0","20","10","Engaged","0","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm29,29,3/17/2023 5:48:00 PM,blue,frc3324,"30.00001","3","12","15.00001","0","6","6","1","0","0","0","0","0","0","N/A","6.002590419632064","0","6","0","0","6","1","8.002590419632043","20","0","0","0","0","0","0","0","6","0","15","5","Engaged","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm29,29,3/17/2023 5:48:00 PM,blue,frc1038,"41.00001","18","16","7.0000100000000005","1","4","5","0","0","0","0","1","0","0","Engaged","4.492815415305142","4","1","3","2","0","1","10.002590419632023","33.75","0","0","2","2","0","0","0","0","0","0","0","Parked","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm29,29,3/17/2023 5:48:00 PM,blue,frc3140,"30.00001","7","8","15.00001","1","3","4","1","0","0","0","0","1","0","N/A","4.002590419632085","3","1","0","3","1","1","10.002590419632023","40","0","1","0","2","1","0","0","0","0","15","10","Engaged","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm30,30,3/17/2023 5:55:00 PM,red,frc5811,"28.33334","4","19","5.33334","1","5","6","0","0","0","0","0","1","0","N/A","5.13667160507986","0","6","3","1","2","0.6666666666666666","10.002590419632023","27","0","1","0","0","0","3","0","2","0","0","0","Parked","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm30,30,3/17/2023 5:55:00 PM,red,frc9097,"3.33334","0","0","3.33334","0","0","0","0","0","0","0","0","0","0","N/A","0.0025904196321260287","0","0","0","0","0","0.6666666666666666","6.002590419632064","160","0","0","0","0","0","0","0","0","0","20","0","N/A","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm30,30,3/17/2023 5:55:00 PM,red,frc554,"53.33334","21","19","13.33334","1","5","6","1","1","0","0","0","0","0","Engaged","5.358734229857346","6","0","4","0","2","0.6666666666666666","8.002590419632043","25","1","0","3","0","2","0","0","0","0","10","0","Engaged","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm30,30,3/17/2023 5:55:00 PM,blue,frc3984,"15.66667","6","8","1.66667","1","2","3","1","0","0","1","0","0","0","N/A","2.492815415305163","2","1","1","1","1","0.3333333333333333","10.002590419632023","67.5","0","1","0","1","0","1","0","0","0","0","0","N/A","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm30,30,3/17/2023 5:55:00 PM,blue,frc3484,"15.66667","0","4","11.66667","0","2","2","0","0","0","0","0","0","0","N/A","3.217955574074571","2","0","0","0","2","0.3333333333333333","4.832665418189764","52.5","0","0","0","0","2","0","0","0","2","30","0","Engaged","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm30,30,3/17/2023 5:55:00 PM,blue,frc4085,"16.66667","3","2","11.66667","1","1","2","0","0","0","0","0","0","1","N/A","1.2179555740745922","0","2","0","0","2","0.3333333333333333","8.002590419632043","105","0","1","0","0","0","0","0","1","0","30","20","Engaged","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm31,31,3/17/2023 6:02:00 PM,red,frc3260,"27.00001","6","6","15.00001","1","3","4","1","0","0","1","0","0","0","N/A","4.125391508960369","1","3","0","0","4","1","10.002590419632023","38.333333333333336","0","0","0","0","0","0","0","3","1","20","15","Engaged","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm31,31,3/17/2023 6:02:00 PM,red,frc6032,"20.33334","3","4","13.33334","0","2","2","1","0","0","0","0","0","0","N/A","2.8326654181897855","0","2","0","0","2","0.6666666666666666","10.002590419632023","60","0","0","0","0","0","0","0","2","1","15","10","Engaged","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm31,31,3/17/2023 6:02:00 PM,red,frc2252,"40.00001","19","16","5.0000100000000005","3","4","7","1","1","0","0","1","1","0","N/A","4.492815415305142","5","2","4","3","0","1","10.002590419632023","33.75","1","0","2","2","0","0","0","0","0","0","0","N/A","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm31,31,3/17/2023 6:02:00 PM,blue,frc3193,"7","0","5","2","0","2","2","0","0","0","0","0","0","0","N/A","2.492815415305163","2","0","0","1","1","0","10.002590419632023","67.5","0","1","0","1","1","0","0","0","1","0","0","Parked","0","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm31,31,3/17/2023 6:02:00 PM,blue,frc1014,"9.66667","6","0","3.66667","1","0","1","1","0","0","1","0","0","0","N/A","0.0025904196321260287","1","0","0","0","1","0.3333333333333333","10.002590419632023","160","0","1","0","0","0","0","0","0","0","0","0","Parked","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm32,32,3/17/2023 6:09:00 PM,red,frc4269,"19.00001","6","8","5.0000100000000005","1","3","4","0","0","0","0","1","0","0","N/A","3.6627404167474626","2","2","1","2","1","1","10.002590419632023","45","0","0","0","1","1","0","1","0","0","0","0","N/A","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm32,32,3/17/2023 6:09:00 PM,red,frc3814,"41.00001","18","12","11.00001","1","3","4","0","0","0","0","1","0","0","Engaged","4.125391508960369","2","2","3","0","1","1","10.002590419632023","38.333333333333336","0","1","2","0","0","0","0","1","0","20","15","Docked","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm32,32,3/17/2023 6:09:00 PM,red,frc6936,"22.00001","6","9","7.0000100000000005","1","3","4","1","0","0","0","0","0","1","N/A","3.6627404167474626","1","3","1","0","3","1","10.002590419632023","45","0","1","1","0","0","0","0","2","0","0","0","Parked","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm32,32,3/17/2023 6:09:00 PM,blue,frc7111,"24.66668","3","13","8.66668","0","3","3","1","0","0","0","0","0","0","N/A","3.6627404167474626","0","3","2","1","0","1.3333333333333333","10.002590419632023","45","0","0","0","0","0","2","1","0","0","0","0","Parked","4","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm32,32,3/17/2023 6:09:00 PM,blue,frc7165,"33.66668","8","9","16.66668","0","3","3","0","0","0","0","0","0","0","Docked","3.8848030415249486","0","3","1","0","2","1.3333333333333333","10.002590419632023","41.666666666666664","1","0","0","0","0","1","0","2","0","10","5","Engaged","4","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm32,32,3/17/2023 6:09:00 PM,blue,frc1787,"49.66668","9","24","16.66668","1","6","7","1","1","0","0","0","0","0","N/A","5.884803041524927","5","2","5","0","2","1.3333333333333333","8.002590419632043","20.833333333333332","0","0","4","0","0","0","0","2","0","10","0","Engaged","4","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm33,33,3/17/2023 6:16:00 PM,red,frc7515,"17.00001","0","2","15.00001","0","1","1","0","0","0","0","0","0","0","N/A","0.832665418189805","0","1","0","0","1","1","8.002590419632043","120","0","0","0","0","0","0","0","1","0","15","5","Engaged","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm33,33,3/17/2023 6:16:00 PM,red,frc4467,"57.00001","18","24","15.00001","1","6","7","0","1","0","0","0","0","0","Engaged","5.662740416747443","4","3","5","0","2","1","10.002590419632023","22.5","0","0","2","0","1","2","0","1","0","0","0","Engaged","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm33,33,3/17/2023 6:16:00 PM,red,frc4145,"17.00001","4","8","5.0000100000000005","1","3","4","0","0","1","0","0","0","0","N/A","3.6627404167474626","2","2","0","3","1","1","10.002590419632023","45","1","0","0","1","0","0","1","1","1","0","0","N/A","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm33,33,3/17/2023 6:16:00 PM,blue,frc4504,"7.0000100000000005","0","2","5.0000100000000005","0","1","1","0","0","0","0","0","0","0","N/A","0.49281541530518247","0","1","0","0","1","1","10.002590419632023","135","0","0","0","0","0","0","0","1","4","0","0","N/A","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm33,33,3/17/2023 6:16:00 PM,blue,frc3201,"27.33334","6","12","9.33334","1","3","4","1","0","0","1","0","0","0","N/A","3.6627404167474626","4","0","2","0","2","0.6666666666666666","10.002590419632023","45","1","0","2","0","1","0","0","0","0","0","0","Docked","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm33,33,3/17/2023 6:16:00 PM,blue,frc144,"37.33334","19","13","5.33334","1","4","5","1","0","1","0","0","0","0","Engaged","4.492815415305142","3","2","1","3","1","0.6666666666666666","10.002590419632023","33.75","0","1","0","1","1","1","1","0","0","0","0","Parked","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm34,34,3/17/2023 6:23:00 PM,red,frc5492,"18.33334","3","6","9.33334","0","3","3","1","0","0","0","0","0","0","N/A","3.7716359847922156","1","2","0","0","3","0.6666666666666666","10.002590419632023","43.333333333333336","0","1","0","0","1","0","0","2","0","5","0","Docked","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm34,34,3/17/2023 6:23:00 PM,red,frc3140,"19","7","6","6","1","2","3","1","0","0","0","0","1","0","N/A","2.601710983349916","2","1","0","3","0","0","10.002590419632023","65","1","0","0","2","0","0","0","0","0","5","0","Docked","0","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm34,34,3/17/2023 6:23:00 PM,red,frc3492,"33.33334","18","6","9.33334","1","3","4","1","0","0","0","0","0","1","Engaged","3.8848030415249486","-1","5","0","0","4","0.6666666666666666","8.002590419632043","41.666666666666664","0","1","0","0","-1","0","0","4","2","10","0","Docked","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm34,34,3/17/2023 6:23:00 PM,blue,frc2783,"34.33335","9","7","18.333350000000003","1","2","3","1","0","0","0","1","0","0","N/A","2.714878040082647","2","1","2","0","1","1.6666666666666667","10.002590419632023","62.5","0","0","1","0","1","0","0","0","0","10","5","Engaged","5","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm34,34,3/17/2023 6:23:00 PM,blue,frc1732,"54.33335","9","27","18.333350000000003","1","6","7","1","1","0","0","0","0","0","N/A","6.002590419632064","4","3","6","0","1","1.6666666666666667","10.002590419632023","20","0","0","3","0","0","2","0","1","0","15","10","Engaged","5","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm34,34,3/17/2023 6:23:00 PM,blue,frc3504,"35.33335","9","8","18.333350000000003","1","4","5","1","0","0","0","1","0","0","N/A","4.955466507518048","0","5","1","0","4","1.6666666666666667","6.002590419632064","28.75","0","1","0","0","0","0","0","4","0","20","0","Engaged","5","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm35,35,3/17/2023 6:30:00 PM,red,frc5413,"44","12","22","10","0","5","5","0","0","0","0","0","0","0","Engaged","5.727583372132196","1","4","4","0","1","0","10.002590419632023","22","0","0","1","0","0","3","0","1","0","25","20","Engaged","0","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm35,35,3/17/2023 6:30:00 PM,red,frc2051,"17","3","4","10","0","2","2","1","0","0","0","0","0","0","N/A","2.8326654181897855","1","1","0","0","2","0","8.002590419632043","60","0","0","0","0","1","0","0","1","0","15","5","Engaged","0","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm35,35,3/17/2023 6:30:00 PM,red,frc9097,"6","0","4","2","0","2","2","0","0","0","0","0","0","0","N/A","2.492815415305163","0","2","0","0","2","0","10.002590419632023","67.5","1","0","0","0","0","0","0","2","0","0","0","Parked","0","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm35,35,3/17/2023 6:30:00 PM,blue,frc1038,"44.33334","14","17","13.33334","1","4","5","0","0","0","0","1","0","0","Docked","4.955466507518048","4","1","4","0","1","0.6666666666666666","8.002590419632043","28.75","0","1","3","0","1","0","0","0","0","20","10","Engaged","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm35,35,3/17/2023 6:30:00 PM,blue,frc1708,"31.33334","7","11","13.33334","1","4","5","1","0","0","0","0","1","0","N/A","5.083727182357478","2","3","1","1","3","0.6666666666666666","8.002590419632043","27.5","1","0","1","0","1","0","0","2","0","15","25","Engaged","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm35,35,3/17/2023 6:30:00 PM,blue,frc4611,"6","6","0","0","1","0","1","0","0","0","0","1","0","0","N/A","0.0025904196321260287","0","1","1","0","0","0","10.002590419632023","160","0","0","0","0","0","0","0","0","0","0","0","N/A","0","1","0","0","0"
frc4467,2023,2023ohmv,2023ohmv_qm36,36,3/17/2023 6:37:00 PM,red,frc554,"44","21","17","6","1","4","5","1","0","0","0","1","0","0","Engaged","4.714878040082628","4","1","4","0","1","0","8.002590419632043","31.25","1","0","3","0","1","0","0","0","0","10","0","Docked","0","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm36,36,3/17/2023 6:37:00 PM,red,frc6032,"13.66668","7","0","6.66668","1","0","1","1","0","1","0","0","0","0","N/A","0.0025904196321260287","1","0","0","1","0","1.3333333333333333","10.002590419632023","160","0","0","0","0","0","0","0","0","2","0","0","N/A","4","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm36,36,3/17/2023 6:37:00 PM,red,frc4028,"40","12","28","0","2","8","10","0","1","0","0","1","0","0","N/A","6.832665418189743","6","4","4","6","0","0","10.002590419632023","15","1","0","1","4","0","1","2","0","0","10","15","N/A","0","0","0","1","1"
frc4467,2023,2023ohmv,2023ohmv_qm36,36,3/17/2023 6:37:00 PM,blue,frc2252,"47.33335","15","22","10.333350000000001","2","6","8","1","1","0","0","1","0","0","N/A","5.662740416747443","6","2","4","4","0","1.6666666666666667","10.002590419632023","22.5","1","0","2","3","0","0","1","0","0","0","0","Parked","5","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm36,36,3/17/2023 6:37:00 PM,blue,frc6964,"11.333350000000001","0","3","8.333350000000001","0","1","1","0","0","0","0","0","0","0","N/A","0.7148780400826666","1","0","0","1","0","1.6666666666666667","8.002590419632043","125","0","0","0","1","0","0","0","0","3","10","0","N/A","5","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm36,36,3/17/2023 6:37:00 PM,blue,frc2614,"60.33335","27","23","10.333350000000001","2","6","8","1","1","0","0","1","0","0","Engaged","5.662740416747443","4","4","5","2","1","1.6666666666666667","10.002590419632023","22.5","1","0","2","1","0","1","1","1","0","0","0","Parked","5","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm37,37,3/17/2023 6:44:00 PM,red,frc2603,"33.66668","6","11","16.66668","1","3","4","1","0","0","1","0","0","0","N/A","3.8848030415249486","3","1","1","2","1","1.3333333333333333","10.002590419632023","41.666666666666664","0","1","0","2","0","1","0","0","0","10","5","Engaged","4","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm37,37,3/17/2023 6:44:00 PM,red,frc3484,"25.66668","0","9","16.66668","0","4","4","0","0","0","0","0","0","0","N/A","5.083727182357478","1","3","0","1","3","1.3333333333333333","5.358734229857346","27.5","1","0","0","0","1","0","1","2","0","25","0","Engaged","4","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm37,37,3/17/2023 6:44:00 PM,red,frc4020,"58.66668","17","25","16.66668","1","5","6","1","0","0","0","1","0","0","Docked","5.358734229857346","4","2","6","0","0","1.3333333333333333","10.002590419632023","25","0","1","4","0","0","1","0","0","0","10","10","Engaged","4","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm37,37,3/17/2023 6:44:00 PM,blue,frc3814,"19.66667","9","9","1.66667","1","3","4","1","1","0","0","0","0","0","N/A","4.125391508960369","4","0","2","0","2","0.3333333333333333","6.002590419632064","38.333333333333336","0","0","1","0","2","0","0","0","0","20","0","N/A","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm37,37,3/17/2023 6:44:00 PM,blue,frc3260,"16.33334","0","7","9.33334","0","3","3","0","0","0","0","0","0","0","N/A","3.6627404167474626","0","3","0","1","2","0.6666666666666666","10.002590419632023","45","0","0","0","0","0","0","1","2","0","0","0","Docked","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm37,37,3/17/2023 6:44:00 PM,blue,frc6834,"14.66667","3","8","3.66667","0","4","4","1","0","0","0","0","0","0","N/A","4.601710983349895","0","4","0","0","4","0.3333333333333333","10.002590419632023","32.5","1","0","0","0","0","0","0","4","0","5","0","Parked","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm38,38,3/17/2023 6:51:00 PM,red,frc1787,"50.00001","21","22","7.0000100000000005","1","5","6","1","1","0","0","0","0","0","Engaged","5.245567173124611","5","1","5","0","1","1","10.002590419632023","26","1","0","3","0","1","1","0","0","0","5","0","Parked","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm38,38,3/17/2023 6:51:00 PM,red,frc4121,"20.66667","9","10","1.66667","1","2","3","1","1","0","0","0","0","0","N/A","2.601710983349916","1","2","3","0","0","0.3333333333333333","10.002590419632023","65","0","1","0","0","0","2","0","0","0","5","0","N/A","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm38,38,3/17/2023 6:51:00 PM,red,frc7515,"7.66667","0","4","3.66667","0","2","2","0","0","0","0","0","0","0","N/A","2.492815415305163","0","2","0","0","2","0.3333333333333333","10.002590419632023","67.5","0","0","0","0","0","0","0","2","0","0","0","Parked","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm38,38,3/17/2023 6:51:00 PM,blue,frc4145,"20.33334","7","8","5.33334","2","3","5","0","0","1","0","0","0","1","N/A","4.125391508960369","2","3","0","3","2","0.6666666666666666","6.002590419632064","38.333333333333336","1","0","0","1","0","0","1","1","1","0","20","Parked","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm38,38,3/17/2023 6:51:00 PM,blue,frc1014,"21.66667","9","5","7.66667","1","1","2","1","1","0","0","0","0","0","N/A","0.7148780400826666","1","1","2","0","0","0.3333333333333333","8.002590419632043","125","0","1","0","0","0","1","0","0","0","10","0","Docked","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm38,38,3/17/2023 6:51:00 PM,blue,frc128,"18.33334","6","3","9.33334","1","1","2","0","0","0","0","1","0","0","N/A","0.49281541530518247","1","1","1","1","0","0.6666666666666666","10.002590419632023","135","0","1","0","1","0","0","0","0","0","0","0","Docked","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm39,39,3/17/2023 6:58:00 PM,red,frc4601,"7","0","5","2","0","2","2","0","0","0","0","0","0","0","N/A","2.492815415305163","0","2","0","1","1","0","10.002590419632023","67.5","1","0","0","0","0","0","1","1","0","0","0","Parked","0","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm39,39,3/17/2023 6:58:00 PM,red,frc5492,"34.666669999999996","3","20","11.66667","0","5","5","1","0","0","0","0","0","0","N/A","5.5993226972927665","0","5","3","1","1","0.3333333333333333","10.002590419632023","23","0","0","0","0","0","3","1","1","0","20","15","Engaged","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm39,39,3/17/2023 6:58:00 PM,red,frc3984,"26.66667","6","9","11.66667","1","4","5","1","0","0","1","0","0","0","N/A","4.601710983349895","1","4","0","1","4","0.3333333333333333","10.002590419632023","32.5","0","1","0","0","0","0","1","3","0","5","0","Engaged","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm39,39,3/17/2023 6:58:00 PM,blue,frc5667,"6.66667","3","0","3.66667","1","0","1","0","0","0","0","0","0","1","N/A","0.0025904196321260287","0","1","0","0","1","0.3333333333333333","10.002590419632023","160","0","0","0","0","0","0","0","0","0","0","0","Parked","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm39,39,3/17/2023 6:58:00 PM,blue,frc451,"5.66667","0","4","1.66667","0","2","2","0","0","0","0","0","0","0","N/A","2.492815415305163","0","2","0","0","2","0.3333333333333333","10.002590419632023","67.5","0","1","0","0","0","0","0","2","0","0","0","N/A","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm39,39,3/17/2023 6:58:00 PM,blue,frc4504,"4","0","2","2","0","1","1","0","0","0","0","0","0","0","N/A","0.49281541530518247","1","0","0","0","1","0","10.002590419632023","135","0","0","0","0","1","0","0","0","0","0","0","Parked","0","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm40,40,3/17/2023 7:05:00 PM,red,frc144,"6.33334","3","0","3.33334","1","0","1","0","0","0","1","0","0","0","N/A","0.0025904196321260287","1","0","0","0","1","0.6666666666666666","10.002590419632023","160","0","0","0","0","0","0","0","0","0","0","0","N/A","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm40,40,3/17/2023 7:05:00 PM,red,frc3324,"20.33334","0","11","9.33334","0","5","5","0","0","0","0","0","0","0","N/A","5.13667160507986","1","4","0","1","4","0.6666666666666666","10.002590419632023","27","0","1","0","1","0","0","0","4","1","0","0","Docked","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm40,40,3/17/2023 7:05:00 PM,red,frc2783,"25.33334","9","13","3.33334","1","3","4","1","0","0","0","1","0","0","N/A","3.8848030415249486","3","1","3","1","0","0.6666666666666666","8.002590419632043","41.666666666666664","0","0","2","1","0","0","0","0","0","10","0","N/A","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm40,40,3/17/2023 7:05:00 PM,blue,frc5811,"20.66668","6","6","8.66668","1","3","4","0","0","0","0","1","0","0","N/A","3.6627404167474626","0","4","1","0","3","1.3333333333333333","10.002590419632023","45","1","0","0","0","0","0","0","3","0","0","0","Parked","4","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm40,40,3/17/2023 7:05:00 PM,blue,frc7111,"15.66668","3","4","8.66668","0","2","2","1","0","0","0","0","0","0","N/A","2.492815415305163","0","2","0","0","2","1.3333333333333333","10.002590419632023","67.5","0","0","0","0","0","0","0","2","0","0","0","Parked","4","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm40,40,3/17/2023 7:05:00 PM,blue,frc695,"52.66668","17","19","16.66668","1","5","6","1","1","0","0","0","0","0","Docked","5.358734229857346","5","1","4","0","2","1.3333333333333333","10.002590419632023","25","1","0","3","0","1","0","0","1","0","10","5","Engaged","4","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm41,41,3/17/2023 7:12:00 PM,red,frc6936,"17.66667","0","6","11.66667","0","3","3","0","0","0","0","0","0","0","N/A","3.8848030415249486","0","3","0","0","3","0.3333333333333333","10.002590419632023","41.666666666666664","0","0","0","0","0","0","0","3","0","10","5","Engaged","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm41,41,3/17/2023 7:12:00 PM,red,frc7165,"32.33334","21","6","5.33334","1","3","4","1","0","0","0","1","0","0","Engaged","3.6627404167474626","0","4","1","0","3","0.6666666666666666","10.002590419632023","45","0","0","0","0","0","0","0","3","0","0","0","Parked","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm41,41,3/17/2023 7:12:00 PM,red,frc1317,"40.33334","9","18","13.33334","1","4","5","1","0","0","0","1","0","0","N/A","4.714878040082628","3","2","4","1","0","0.6666666666666666","8.002590419632043","31.25","0","1","3","0","0","0","1","0","0","10","0","Engaged","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm41,41,3/17/2023 7:12:00 PM,blue,frc3193,"20.33334","3","4","13.33334","0","2","2","1","0","0","0","0","0","0","N/A","2.8326654181897855","2","0","0","0","2","0.6666666666666666","6.832665418189743","60","1","0","0","0","2","0","0","0","0","15","0","Engaged","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm41,41,3/17/2023 7:12:00 PM,blue,frc325,"43.33334","9","21","13.33334","1","5","6","1","1","0","0","0","0","0","N/A","5.245567173124611","3","3","4","2","0","0.6666666666666666","10.002590419632023","26","0","1","1","1","0","2","1","0","0","5","0","Engaged","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm41,41,3/17/2023 7:12:00 PM,blue,frc4467,"30.33334","17","10","3.33334","1","2","3","1","1","0","0","0","0","0","Docked","2.492815415305163","1","2","3","0","0","0.6666666666666666","10.002590419632023","67.5","0","0","0","0","0","2","0","0","0","0","0","N/A","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm42,42,3/17/2023 7:19:00 PM,red,frc3201,"44.00001","18","19","7.0000100000000005","1","5","6","1","0","0","0","0","0","1","Engaged","5.13667160507986","4","2","3","0","3","1","10.002590419632023","27","1","0","2","0","2","1","0","0","0","0","0","Parked","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm42,42,3/17/2023 7:19:00 PM,red,frc4269,"13.00001","0","6","7.0000100000000005","0","3","3","0","0","0","0","0","0","0","N/A","3.6627404167474626","2","1","0","0","3","1","10.002590419632023","45","0","0","0","0","2","0","0","1","0","0","0","Parked","3","0","0","1","0"
